,L1,L2,cfl,convolutionmagnitude,convolutiontoscattering,convolutionwidth,dim1flag,nx,ny,periodicXflag,periodicYflag,quadratureorder,quadraturetype,rotationmagnitude,testcaseid,whichrank
364,23.918522567736638,18.485701796168037,0.95,16.0,0.0,20.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
365,71.68543588387388,30.038206946419177,0.95,0.5,0.0,4.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
366,7.024308915409848,4.425644199976381,0.95,7.0,0.0,7.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
367,30.108214732374094,13.322938113130391,0.95,0.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
368,210.52892813363562,85.22453220580074,0.95,4.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
369,8.098614458969923,5.40185795075497,0.95,18.0,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
370,429.96965783949145,237.247681277082,0.95,8.0,0.0,18.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
371,28.7750301640283,12.613075923830896,0.95,3.0,0.0,3.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
372,32.425123154880964,12.788598738068517,0.95,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0
373,7.079741980713241,4.428810469541179,0.95,8.0,0.0,6.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
374,260.39085563220993,102.2076476291458,0.95,0.0,0.0,0.0,0.0,280.0,280.0,0.0,0.0,6.0,2.0,10.0,2.0,0.0
375,8.976873111360858,6.473931195083719,0.95,9.0,0.0,10.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
376,9.815708635505324,7.0355650696536385,0.95,14.0,0.0,6.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
377,29.55505383005222,13.02001148880904,0.95,9.0,0.0,2.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
378,401.780020381768,203.6640691687542,0.95,8.0,0.0,14.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
379,30.108214732374094,13.322938113130391,0.95,0.0,0.0,18.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
380,121.70445087068197,57.4806913848829,0.95,9.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
381,79.27249185312638,31.48227012674564,0.95,7.0,0.0,3.5,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
382,215.80517097059752,94.19407003219382,0.95,16.0,0.0,4.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
383,6.436615849335197,3.9869378331615577,0.95,12.0,0.0,4.5,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
384,452.80649917266084,241.67586675478796,0.95,16.0,0.0,7.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
385,75.85584152148738,32.148778102923295,0.95,1.0,0.0,9.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
386,9.032100491628917,4.178218313633839,0.95,12.0,0.0,4.0,0.0,200.0,200.0,0.0,0.0,4.0,3.0,0.0,1.0,0.0
387,463.877975880082,272.88659368859726,0.95,9.0,0.0,20.0,0.0,280.0,280.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0
